collected_at,platform,trader_id,symbol,side,entry_price,mark_price,leverage,size,notional,pnl,pnl_pct,raw
2026-06-11T04:55:01+00:00,okx_web3,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,Scrat,long,,,,,,588.3935915716038,187.66688073173174,"{""pnl"": ""588.3935915716038"", ""roi"": ""187.66688073173174"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""BACvfwFsaQLpNDb9sbE3bXa2yimHcdtFSJ7AF6DEpump"", ""tokenSymbol"": ""Scrat"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-BACvfwFsaQLpNDb9sbE3bXa2yimHcdtFSJ7AF6DEpump-107/type=default_90_0?v=1781125953466"", ""walletAddress"": ""Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt"", ""walletName"": ""theo""}"
2026-06-11T04:55:01+00:00,okx_web3,2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i,LOKI,long,,,,,,15222.569721820464,2095.425017624506,"{""pnl"": ""15222.569721820464"", ""roi"": ""2095.425017624506"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""BoaQpzy2d94gunwyVUPpvVPsR6CymahWg6GBqoXZpump"", ""tokenSymbol"": ""LOKI"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-BoaQpzy2d94gunwyVUPpvVPsR6CymahWg6GBqoXZpump-109/type=default_90_0?v=1780380962112"", ""walletAddress"": ""2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i,SOLFC,long,,,,,,558.330873480036,824.2439260583552,"{""pnl"": ""558.330873480036"", ""roi"": ""824.2439260583552"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""ET8kG3dbefg7uwqY4d4GGhkwvNmBdvBqf5UcvVERpump"", ""tokenSymbol"": ""SOLFC"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-ET8kG3dbefg7uwqY4d4GGhkwvNmBdvBqf5UcvVERpump-109/type=default_90_0?v=1781099691837"", ""walletAddress"": ""2WM7WkBtBrpgWPQ6ne9X4BjPJhW6YzaGhyvYq5pfiT2i"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,Bountywork,long,,,,,,9818.13919600738,204.54946903662255,"{""pnl"": ""9818.13919600738"", ""roi"": ""204.54946903662255"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""J4x1EMmQjF6WEzXq2tUtzY89x5aMhYz5CzfevcJEpump"", ""tokenSymbol"": ""Bountywork"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-J4x1EMmQjF6WEzXq2tUtzY89x5aMhYz5CzfevcJEpump-109/type=default_90_0?v=1780584744862"", ""walletAddress"": ""JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN"", ""walletName"": ""West""}"
2026-06-11T04:55:01+00:00,okx_web3,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,1B,long,,,,,,4303.201498443766,426.10740888194016,"{""pnl"": ""4303.201498443766"", ""roi"": ""426.10740888194016"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""2Mcwccy7Ckf6C2BUfwG9Z6kcYp8Mj5tKFBHEEoYCpump"", ""tokenSymbol"": ""1B"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-2Mcwccy7Ckf6C2BUfwG9Z6kcYp8Mj5tKFBHEEoYCpump-109/type=default_90_0?v=1781145106954"", ""walletAddress"": ""JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN"", ""walletName"": ""West""}"
2026-06-11T04:55:01+00:00,okx_web3,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,WORTHLESS,long,,,,,,397.13973500002146,44.90538369188786,"{""pnl"": ""397.13973500002146"", ""roi"": ""44.90538369188786"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""Drv7SrSQJUcAN6WcXYrFM4EZDkzP4AjhSJv1AZGxpump"", ""tokenSymbol"": ""WORTHLESS"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-Drv7SrSQJUcAN6WcXYrFM4EZDkzP4AjhSJv1AZGxpump-109/type=default_90_0?v=1781076978702"", ""walletAddress"": ""JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN"", ""walletName"": ""West""}"
2026-06-11T04:55:01+00:00,okx_web3,7HbTte3VF7ThD44rXdZK16iv3snMCxUCkbAD7PVDGv9c,WORLDCUP,long,,,,,,14228.081574554102,286.6712743479583,"{""pnl"": ""14228.081574554102"", ""roi"": ""286.6712743479583"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump"", ""tokenSymbol"": ""WORLDCUP"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump-109/type=default_90_0?v=1778532550158"", ""walletAddress"": ""7HbTte3VF7ThD44rXdZK16iv3snMCxUCkbAD7PVDGv9c"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5,SV151,long,,,,,,14342.40831,425.24036937813923,"{""pnl"": ""14342.40831"", ""roi"": ""425.24036937813923"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""SV151D5pjygAKA8aJJcKzm4wFnRX5G92Fye94jQJk7g"", ""tokenSymbol"": ""SV151"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-SV151D5pjygAKA8aJJcKzm4wFnRX5G92Fye94jQJk7g-109/type=default_90_0?v=1780585403425"", ""walletAddress"": ""4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5,ACAT,long,,,,,,68.25718399999842,36.7281273149053,"{""pnl"": ""68.25718399999842"", ""roi"": ""36.7281273149053"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""BuzVgHAMDvNNz4zNvxcXN4EiTXzij1e7AjCzfmzVpump"", ""tokenSymbol"": ""ACAT"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-BuzVgHAMDvNNz4zNvxcXN4EiTXzij1e7AjCzfmzVpump-109/type=default_90_0?v=1781131516494"", ""walletAddress"": ""4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5,FIGURINE,long,,,,,,18.809766092370296,7.576983178389773,"{""pnl"": ""18.809766092370296"", ""roi"": ""7.576983178389773"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""BXkxVcDj5fhMoDc6KhgwBRG3vPFF29p9EbxX5HSMpump"", ""tokenSymbol"": ""FIGURINE"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-BXkxVcDj5fhMoDc6KhgwBRG3vPFF29p9EbxX5HSMpump-109/type=default_90_0?v=1781133740000"", ""walletAddress"": ""4JDFkybq1s7L2ogu7heTPDhRJxmXGu4yKQgpGBNbGcJ5"", ""walletName"": """"}"
