collected_at,wallet,event_type,coin,side,previous_size,current_size,size_delta,entry_price,position_value,unrealized_pnl,return_on_equity,liquidation_price,leverage,raw
2026-06-11T10:26:02+00:00,0x3440f23a87f1950e7a88cd248fd270e92d1132c5,increase,SOL,short,-11165.93,-11170.93,-5.0,91.8959,730980.97548,295582.417978,5.7586783215,200.0682698345,20.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.8959"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""200.0682698345"", ""marginUsed"": ""36549.048774"", ""maxLeverage"": 20, ""positionValue"": ""730980.97548"", ""returnOnEquity"": ""5.7586783215"", ""szi"": ""-11170.93"", ""unrealizedPnl"": ""295582.417978""}, ""previous"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-84225.79813"", ""sinceChange"": ""0.0"", ""sinceOpen"": ""-1916.477356""}, ""entryPx"": ""91.9078"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""200.1402555839"", ""marginUsed"": ""36526.548512"", ""maxLeverage"": 20, ""positionValue"": ""730530.97025"", ""returnOnEquity"": ""5.7629083964"", ""szi"": ""-11165.93"", ""unrealizedPnl"": ""295705.273208""}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,APE,short,0.0,-0.1,-0.1,0.15831,0.01251,0.003321,1.0488914156,189421331.03588182,5.0,"{""current"": {""coin"": ""APE"", ""cumFunding"": {""allTime"": ""0.000073"", ""sinceChange"": ""0.000073"", ""sinceOpen"": ""0.000073""}, ""entryPx"": ""0.15831"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""189421331.0358818173"", ""marginUsed"": ""0.002502"", ""maxLeverage"": 5, ""positionValue"": ""0.01251"", ""returnOnEquity"": ""1.0488914156"", ""szi"": ""-0.1"", ""unrealizedPnl"": ""0.003321""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,ASTER,long,0.0,3229.0,3229.0,1.092741,2037.14381,-1491.316929,-1.267961051,,3.0,"{""current"": {""coin"": ""ASTER"", ""cumFunding"": {""allTime"": ""-608003.625297"", ""sinceChange"": ""105.515201"", ""sinceOpen"": ""10886.739172""}, ""entryPx"": ""1.092741"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": null, ""marginUsed"": ""679.047936"", ""maxLeverage"": 5, ""positionValue"": ""2037.14381"", ""returnOnEquity"": ""-1.267961051"", ""szi"": ""3229.0"", ""unrealizedPnl"": ""-1491.316929""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,AVAX,short,0.0,-0.03,-0.03,9.6774,0.19689,0.093433,3.2182431292,661471320.8546032,10.0,"{""current"": {""coin"": ""AVAX"", ""cumFunding"": {""allTime"": ""-0.001544"", ""sinceChange"": ""-0.001544"", ""sinceOpen"": ""-0.001544""}, ""entryPx"": ""9.6774"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""661471320.8546031713"", ""marginUsed"": ""0.019689"", ""maxLeverage"": 10, ""positionValue"": ""0.19689"", ""returnOnEquity"": ""3.2182431292"", ""szi"": ""-0.03"", ""unrealizedPnl"": ""0.093433""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,BTC,long,0.0,0.59799,0.59799,71935.7,37592.04336,-5424.835763,-0.6305473425,,5.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-7333495.9430919997"", ""sinceChange"": ""60.180476"", ""sinceOpen"": ""180.799255""}, ""entryPx"": ""71935.7"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""7518.408672"", ""maxLeverage"": 40, ""positionValue"": ""37592.04336"", ""returnOnEquity"": ""-0.6305473425"", ""szi"": ""0.59799"", ""unrealizedPnl"": ""-5424.835763""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,DOGE,short,0.0,-1.0,-1.0,0.107181,0.085001,0.02218,2.0693966281,19844139.51374952,10.0,"{""current"": {""coin"": ""DOGE"", ""cumFunding"": {""allTime"": ""-1952.600651"", ""sinceChange"": ""-0.000435"", ""sinceOpen"": ""-1952.600651""}, ""entryPx"": ""0.107181"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""19844139.5137495212"", ""marginUsed"": ""0.0085"", ""maxLeverage"": 10, ""positionValue"": ""0.085001"", ""returnOnEquity"": ""2.0693966281"", ""szi"": ""-1.0"", ""unrealizedPnl"": ""0.02218""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,ETH,long,0.0,0.5563,0.5563,1667.9,921.45532,-6.39745,-0.0689489778,,10.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-6842548.1488279998"", ""sinceChange"": ""-0.009778"", ""sinceOpen"": ""-0.009778""}, ""entryPx"": ""1667.9"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": null, ""marginUsed"": ""92.145532"", ""maxLeverage"": 25, ""positionValue"": ""921.45532"", ""returnOnEquity"": ""-0.0689489778"", ""szi"": ""0.5563"", ""unrealizedPnl"": ""-6.39745""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,FARTCOIN,short,0.0,-6803285.1,-6803285.1,0.2474,794623.69968,888541.494833,5.2789916149,3.0293789159,10.0,"{""current"": {""coin"": ""FARTCOIN"", ""cumFunding"": {""allTime"": ""-104941.171493"", ""sinceChange"": ""-1158.424967"", ""sinceOpen"": ""-83271.296869""}, ""entryPx"": ""0.2474"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""3.0293789159"", ""marginUsed"": ""79462.369968"", ""maxLeverage"": 10, ""positionValue"": ""794623.69968"", ""returnOnEquity"": ""5.2789916149"", ""szi"": ""-6803285.0999999996"", ""unrealizedPnl"": ""888541.494833""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,HYPE,short,0.0,-737910.5,-737910.5,65.5727,41094973.6555,7291839.324981,0.7534944829,81.3609600982,5.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""-2941466.3807020001"", ""sinceChange"": ""-29265.395057"", ""sinceOpen"": ""-2941466.3807020001""}, ""entryPx"": ""65.5727"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""81.3609600982"", ""marginUsed"": ""8218994.7311000004"", ""maxLeverage"": 5, ""positionValue"": ""41094973.6555000022"", ""returnOnEquity"": ""0.7534944829"", ""szi"": ""-737910.5"", ""unrealizedPnl"": ""7291839.3249810003""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,LINK,short,0.0,-6.0,-6.0,9.76609,46.779,11.817576,2.0167690344,3307364.3679580945,10.0,"{""current"": {""coin"": ""LINK"", ""cumFunding"": {""allTime"": ""-1.084309"", ""sinceChange"": ""-0.530631"", ""sinceOpen"": ""-1.084309""}, ""entryPx"": ""9.76609"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""3307364.3679580945"", ""marginUsed"": ""4.6779"", ""maxLeverage"": 10, ""positionValue"": ""46.779"", ""returnOnEquity"": ""2.0167690344"", ""szi"": ""-6.0"", ""unrealizedPnl"": ""11.817576""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,SOL,short,0.0,-30224.59,-30224.59,92.0145,1979499.07287,801602.653367,1.1529282022,738.062680166,4.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-899645.595901"", ""sinceChange"": ""-85.105818"", ""sinceOpen"": ""3566.708896""}, ""entryPx"": ""92.0145"", ""leverage"": {""type"": ""cross"", ""value"": 4}, ""liquidationPx"": ""738.062680166"", ""marginUsed"": ""494874.768217"", ""maxLeverage"": 20, ""positionValue"": ""1979499.07287"", ""returnOnEquity"": ""1.1529282022"", ""szi"": ""-30224.59"", ""unrealizedPnl"": ""801602.653367""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,XPL,short,0.0,-847101.0,-847101.0,0.108604,54556.692804,37441.940996,2.0349183161,22.5835804356,5.0,"{""current"": {""coin"": ""XPL"", ""cumFunding"": {""allTime"": ""-769884.3829279999"", ""sinceChange"": ""-489.816173"", ""sinceOpen"": ""-492.095933""}, ""entryPx"": ""0.108604"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""22.5835804356"", ""marginUsed"": ""10911.33856"", ""maxLeverage"": 10, ""positionValue"": ""54556.692804"", ""returnOnEquity"": ""2.0349183161"", ""szi"": ""-847101.0"", ""unrealizedPnl"": ""37441.940996""}, ""previous"": {}}"
2026-06-11T10:35:52+00:00,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,open,XRP,long,0.0,11459.0,11459.0,1.394549,12810.0161,-3170.1235,-0.991894808,,5.0,"{""current"": {""coin"": ""XRP"", ""cumFunding"": {""allTime"": ""-9762.443399"", ""sinceChange"": ""-53.205069"", ""sinceOpen"": ""-84.297409""}, ""entryPx"": ""1.394549"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": null, ""marginUsed"": ""2562.00322"", ""maxLeverage"": 20, ""positionValue"": ""12810.0161"", ""returnOnEquity"": ""-0.991894808"", ""szi"": ""11459.0"", ""unrealizedPnl"": ""-3170.1235""}, ""previous"": {}}"
2026-06-11T10:35:53+00:00,0x082e843a431aef031264dc232693dd710aedca88,open,HYPE,long,0.0,1380042.66,1380042.66,38.6755,76855955.77806,23482025.731312,2.1997654764,49.3003815157,5.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""3070895.5704419999"", ""sinceChange"": ""2354220.6278510001"", ""sinceOpen"": ""3070895.5704419999""}, ""entryPx"": ""38.6755"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""49.3003815157"", ""marginUsed"": ""15371191.1556119993"", ""maxLeverage"": 5, ""positionValue"": ""76855955.7780600041"", ""returnOnEquity"": ""2.1997654764"", ""szi"": ""1380042.6599999999"", ""unrealizedPnl"": ""23482025.7313119993""}, ""previous"": {}}"
2026-06-11T10:35:54+00:00,0xa9b95f2a2e7ef219021efc5c04c32761b8553bbd,open,BTC,short,0.0,-100.0,-100.0,72401.0,6286600.0,953507.815336,2.6339602659,132756.9122900543,20.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-67438.115305"", ""sinceChange"": ""-12920.997576"", ""sinceOpen"": ""-67438.115305""}, ""entryPx"": ""72401.0"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""132756.9122900543"", ""marginUsed"": ""314330.0"", ""maxLeverage"": 40, ""positionValue"": ""6286600.0"", ""returnOnEquity"": ""2.6339602659"", ""szi"": ""-100.0"", ""unrealizedPnl"": ""953507.8153360001""}, ""previous"": {}}"
2026-06-11T10:35:54+00:00,0xa9b95f2a2e7ef219021efc5c04c32761b8553bbd,open,ETH,short,0.0,-3000.0,-3000.0,2314.09,4969800.0,1972478.61679,5.6825106731,3969.1669507739,20.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-39524.273492"", ""sinceChange"": ""-38279.982625"", ""sinceOpen"": ""-39524.273492""}, ""entryPx"": ""2314.09"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""3969.1669507739"", ""marginUsed"": ""248490.0"", ""maxLeverage"": 25, ""positionValue"": ""4969800.0"", ""returnOnEquity"": ""5.6825106731"", ""szi"": ""-3000.0"", ""unrealizedPnl"": ""1972478.6167899999""}, ""previous"": {}}"
2026-06-11T10:35:54+00:00,0xa9b95f2a2e7ef219021efc5c04c32761b8553bbd,open,HYPE,long,0.0,493500.0,493500.0,39.6337,27484002.0,7924768.21172,4.0516762044,39.7998121487,10.0,"{""current"": {""coin"": ""HYPE"", ""cumFunding"": {""allTime"": ""443910.197008"", ""sinceChange"": ""262927.961025"", ""sinceOpen"": ""443910.197008""}, ""entryPx"": ""39.6337"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""39.7998121487"", ""marginUsed"": ""2748400.2000000002"", ""maxLeverage"": 5, ""positionValue"": ""27484002.0"", ""returnOnEquity"": ""4.0516762044"", ""szi"": ""493500.0"", ""unrealizedPnl"": ""7924768.21172""}, ""previous"": {}}"
2026-06-11T10:35:58+00:00,0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,open,BTC,short,0.0,-380.0,-380.0,67246.1,23890600.0,1662947.480597,0.130153943,99939.377834178,2.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-142680.804853"", ""sinceChange"": ""-134759.712382"", ""sinceOpen"": ""-122398.773055""}, ""entryPx"": ""67246.1"", ""leverage"": {""rawUsd"": ""38451675.6216999963"", ""type"": ""isolated"", ""value"": 2}, ""liquidationPx"": ""99939.377834178"", ""marginUsed"": ""14561075.6217"", ""maxLeverage"": 40, ""positionValue"": ""23890600.0"", ""returnOnEquity"": ""0.130153943"", ""szi"": ""-380.0"", ""unrealizedPnl"": ""1662947.4805970001""}, ""previous"": {}}"
2026-06-11T10:35:58+00:00,0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,open,ETH,short,0.0,-87.9114,-87.9114,1985.82,145642.81638,28933.73448,0.3314733203,2923.4096286984,2.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-9445.012877"", ""sinceChange"": ""-354.787042"", ""sinceOpen"": ""-354.787042""}, ""entryPx"": ""1985.82"", ""leverage"": {""rawUsd"": ""262141.053897"", ""type"": ""isolated"", ""value"": 2}, ""liquidationPx"": ""2923.4096286984"", ""marginUsed"": ""116498.237517"", ""maxLeverage"": 25, ""positionValue"": ""145642.81638"", ""returnOnEquity"": ""0.3314733203"", ""szi"": ""-87.9114"", ""unrealizedPnl"": ""28933.73448""}, ""previous"": {}}"
2026-06-11T10:35:58+00:00,0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,open,SOL,short,0.0,-1391.61,-1391.61,80.7543,91142.10534,21236.45648,0.377944977,118.5028583688,2.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""117.230626"", ""sinceChange"": ""117.230626"", ""sinceOpen"": ""117.230626""}, ""entryPx"": ""80.7543"", ""leverage"": {""type"": ""cross"", ""value"": 2}, ""liquidationPx"": ""118.5028583688"", ""marginUsed"": ""45571.05267"", ""maxLeverage"": 20, ""positionValue"": ""91142.10534"", ""returnOnEquity"": ""0.377944977"", ""szi"": ""-1391.61"", ""unrealizedPnl"": ""21236.45648""}, ""previous"": {}}"
2026-06-11T10:35:59+00:00,0x218a65e21eddeece7a9df38c6bbdd89f692b7da2,open,BTC,short,0.0,-191.81387,-191.81387,77753.4,12059338.0069,2854851.043919,1.5313476498,71722.0334258517,8.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-180189.03359"", ""sinceChange"": ""-50171.135075"", ""sinceOpen"": ""-67840.639764""}, ""entryPx"": ""77753.4"", ""leverage"": {""rawUsd"": ""13929246.8056279998"", ""type"": ""isolated"", ""value"": 8}, ""liquidationPx"": ""71722.0334258517"", ""marginUsed"": ""1869908.7987279999"", ""maxLeverage"": 40, ""positionValue"": ""12059338.0068999995"", ""returnOnEquity"": ""1.5313476498"", ""szi"": ""-191.81387"", ""unrealizedPnl"": ""2854851.0439189998""}, ""previous"": {}}"
2026-06-11T10:35:59+00:00,0x218a65e21eddeece7a9df38c6bbdd89f692b7da2,open,ETH,short,0.0,-8471.2124,-8471.2124,1757.15,14034257.58308,850954.954026,0.5716780677,2050.4939853754,10.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-1001448.9897480001"", ""sinceChange"": ""1366.286365"", ""sinceOpen"": ""-107178.967086""}, ""entryPx"": ""1757.15"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""2050.4939853754"", ""marginUsed"": ""1403425.7583079999"", ""maxLeverage"": 25, ""positionValue"": ""14034257.5830799993"", ""returnOnEquity"": ""0.5716780677"", ""szi"": ""-8471.2124"", ""unrealizedPnl"": ""850954.954026""}, ""previous"": {}}"
2026-06-11T10:35:51+00:00,0x5875d72130981b18692a3d29545e4038f7eb0c38,open,BNB,long,0.0,8600.0,8600.0,582.465,5153550.0,144346.406922,0.144081194,470.3831914503,5.0,"{""current"": {""coin"": ""BNB"", ""cumFunding"": {""allTime"": ""6958.805149"", ""sinceChange"": ""959.821165"", ""sinceOpen"": ""6958.805149""}, ""entryPx"": ""582.465"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""470.3831914503"", ""marginUsed"": ""1030710.0"", ""maxLeverage"": 5, ""positionValue"": ""5153550.0"", ""returnOnEquity"": ""0.144081194"", ""szi"": ""8600.0"", ""unrealizedPnl"": ""144346.406922""}, ""previous"": {}}"
2026-06-11T10:35:51+00:00,0x5875d72130981b18692a3d29545e4038f7eb0c38,open,BTC,short,0.0,-125.00516,-125.00516,60870.5,7858324.37824,-249193.078651,-1.3099686092,70744.5959585297,40.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-6675.744524"", ""sinceChange"": ""-211.256189"", ""sinceOpen"": ""-7454.384502""}, ""entryPx"": ""60870.5"", ""leverage"": {""type"": ""cross"", ""value"": 40}, ""liquidationPx"": ""70744.5959585297"", ""marginUsed"": ""196458.109456"", ""maxLeverage"": 40, ""positionValue"": ""7858324.3782400005"", ""returnOnEquity"": ""-1.3099686092"", ""szi"": ""-125.00516"", ""unrealizedPnl"": ""-249193.078651""}, ""previous"": {}}"
2026-06-11T10:35:51+00:00,0x5875d72130981b18692a3d29545e4038f7eb0c38,open,WLD,long,0.0,3300000.0,3300000.0,0.48635,1614195.0,9207.781832,0.0573698141,0.170990798,10.0,"{""current"": {""coin"": ""WLD"", ""cumFunding"": {""allTime"": ""-25384.842975"", ""sinceChange"": ""-1072.791657"", ""sinceOpen"": ""-25384.842975""}, ""entryPx"": ""0.48635"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""0.170990798"", ""marginUsed"": ""161419.5"", ""maxLeverage"": 10, ""positionValue"": ""1614195.0"", ""returnOnEquity"": ""0.0573698141"", ""szi"": ""3300000.0"", ""unrealizedPnl"": ""9207.781832""}, ""previous"": {}}"
2026-06-11T10:35:53+00:00,0x9c16bc8f1104e4d2f72267eb981fa12de7cc4a6f,open,BTC,short,0.0,-8.94469,-8.94469,78909.5,562298.99216,143522.898588,8.1336609402,172634.7404286168,40.0,"{""current"": {""coin"": ""BTC"", ""cumFunding"": {""allTime"": ""-69159.068217"", ""sinceChange"": ""-642.884752"", ""sinceOpen"": ""-39762.796843""}, ""entryPx"": ""78909.5"", ""leverage"": {""type"": ""cross"", ""value"": 40}, ""liquidationPx"": ""172634.7404286168"", ""marginUsed"": ""14057.474804"", ""maxLeverage"": 40, ""positionValue"": ""562298.99216"", ""returnOnEquity"": ""8.1336609402"", ""szi"": ""-8.94469"", ""unrealizedPnl"": ""143522.898588""}, ""previous"": {}}"
2026-06-11T10:35:53+00:00,0x9c16bc8f1104e4d2f72267eb981fa12de7cc4a6f,open,ETH,short,0.0,-340.4161,-340.4161,2579.08,563865.22804,314095.655002,8.9438966208,4519.5009133229,25.0,"{""current"": {""coin"": ""ETH"", ""cumFunding"": {""allTime"": ""-49390.567914"", ""sinceChange"": ""-10.454716"", ""sinceOpen"": ""-28952.075905""}, ""entryPx"": ""2579.08"", ""leverage"": {""type"": ""cross"", ""value"": 25}, ""liquidationPx"": ""4519.5009133229"", ""marginUsed"": ""22554.609121"", ""maxLeverage"": 25, ""positionValue"": ""563865.22804"", ""returnOnEquity"": ""8.9438966208"", ""szi"": ""-340.4161"", ""unrealizedPnl"": ""314095.655002""}, ""previous"": {}}"
2026-06-11T10:35:53+00:00,0x9c16bc8f1104e4d2f72267eb981fa12de7cc4a6f,open,SOL,short,0.0,-50999.44,-50999.44,92.6764,3340106.32392,1386342.288835,5.8663169852,84.5106848572,20.0,"{""current"": {""coin"": ""SOL"", ""cumFunding"": {""allTime"": ""-63645.666772"", ""sinceChange"": ""6345.054625"", ""sinceOpen"": ""66115.45074""}, ""entryPx"": ""92.6764"", ""leverage"": {""type"": ""cross"", ""value"": 20}, ""liquidationPx"": ""84.5106848572"", ""marginUsed"": ""167005.316196"", ""maxLeverage"": 20, ""positionValue"": ""3340106.3239199999"", ""returnOnEquity"": ""5.8663169852"", ""szi"": ""-50999.44"", ""unrealizedPnl"": ""1386342.288835""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,AERO,short,0.0,-238293.0,-238293.0,0.341614,81546.24753,-141.968985,-0.0052319972,3.0507234855,3.0,"{""current"": {""coin"": ""AERO"", ""cumFunding"": {""allTime"": ""1545.833367"", ""sinceChange"": ""245.698838"", ""sinceOpen"": ""1545.833367""}, ""entryPx"": ""0.341614"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""3.0507234855"", ""marginUsed"": ""27182.08251"", ""maxLeverage"": 3, ""positionValue"": ""81546.24753"", ""returnOnEquity"": ""-0.0052319972"", ""szi"": ""-238293.0"", ""unrealizedPnl"": ""-141.968985""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,ALGO,short,0.0,-287926.0,-287926.0,0.10528,25664.28401,4648.56527,0.7667648176,2.4666075303,5.0,"{""current"": {""coin"": ""ALGO"", ""cumFunding"": {""allTime"": ""-56.304388"", ""sinceChange"": ""-55.976772"", ""sinceOpen"": ""-56.304388""}, ""entryPx"": ""0.10528"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""2.4666075303"", ""marginUsed"": ""5132.856802"", ""maxLeverage"": 5, ""positionValue"": ""25664.28401"", ""returnOnEquity"": ""0.7667648176"", ""szi"": ""-287926.0"", ""unrealizedPnl"": ""4648.56527""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,ASTER,short,0.0,-121680.0,-121680.0,0.669317,76766.6952,4675.876144,0.2870658469,6.2565980519,5.0,"{""current"": {""coin"": ""ASTER"", ""cumFunding"": {""allTime"": ""-3565.660576"", ""sinceChange"": ""-738.960627"", ""sinceOpen"": ""-3565.660576""}, ""entryPx"": ""0.669317"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""6.2565980519"", ""marginUsed"": ""15353.33904"", ""maxLeverage"": 5, ""positionValue"": ""76766.6952"", ""returnOnEquity"": ""0.2870658469"", ""szi"": ""-121680.0"", ""unrealizedPnl"": ""4675.876144""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,AVAX,short,0.0,-32754.48,-32754.48,9.1943,214984.02948,86171.695615,2.8613666763,28.4576993752,10.0,"{""current"": {""coin"": ""AVAX"", ""cumFunding"": {""allTime"": ""-8212.243885"", ""sinceChange"": ""390.972252"", ""sinceOpen"": ""-8212.243885""}, ""entryPx"": ""9.1943"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""28.4576993752"", ""marginUsed"": ""21498.402948"", ""maxLeverage"": 10, ""positionValue"": ""214984.02948"", ""returnOnEquity"": ""2.8613666763"", ""szi"": ""-32754.48"", ""unrealizedPnl"": ""86171.695615""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,CAKE,short,0.0,-22761.8,-22761.8,1.50621,29708.70136,4575.373042,0.4003642906,29.6605938615,3.0,"{""current"": {""coin"": ""CAKE"", ""cumFunding"": {""allTime"": ""-122.140081"", ""sinceChange"": ""-16.100271"", ""sinceOpen"": ""-122.140081""}, ""entryPx"": ""1.50621"", ""leverage"": {""type"": ""cross"", ""value"": 3}, ""liquidationPx"": ""29.6605938615"", ""marginUsed"": ""9902.900453"", ""maxLeverage"": 3, ""positionValue"": ""29708.70136"", ""returnOnEquity"": ""0.4003642906"", ""szi"": ""-22761.8"", ""unrealizedPnl"": ""4575.373042""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,CRV,short,0.0,-99000.0,-99000.0,0.25604,24898.5,450.00507,0.177527262,7.495268844,10.0,"{""current"": {""coin"": ""CRV"", ""cumFunding"": {""allTime"": ""-52.088275"", ""sinceChange"": ""-52.088275"", ""sinceOpen"": ""-52.088275""}, ""entryPx"": ""0.25604"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""7.495268844"", ""marginUsed"": ""2489.85"", ""maxLeverage"": 10, ""positionValue"": ""24898.5"", ""returnOnEquity"": ""0.177527262"", ""szi"": ""-99000.0"", ""unrealizedPnl"": ""450.00507""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,DASH,short,0.0,-289.53,-289.53,31.0,10022.37048,-1046.94048,-0.5832258065,2398.9173012594,5.0,"{""current"": {""coin"": ""DASH"", ""cumFunding"": {""allTime"": ""195.950471"", ""sinceChange"": ""-8.066721"", ""sinceOpen"": ""195.950471""}, ""entryPx"": ""31.0"", ""leverage"": {""type"": ""cross"", ""value"": 5}, ""liquidationPx"": ""2398.9173012594"", ""marginUsed"": ""2004.474096"", ""maxLeverage"": 5, ""positionValue"": ""10022.37048"", ""returnOnEquity"": ""-0.5832258065"", ""szi"": ""-289.53"", ""unrealizedPnl"": ""-1046.94048""}, ""previous"": {}}"
2026-06-11T10:35:55+00:00,0xa20fb0c9e04063eec5be286e9269028d966646fa,open,DOGE,short,0.0,-1176132.0,-1176132.0,0.101605,99982.98132,19517.975,1.6332902766,0.694748631,10.0,"{""current"": {""coin"": ""DOGE"", ""cumFunding"": {""allTime"": ""-1083.159787"", ""sinceChange"": ""-932.412338"", ""sinceOpen"": ""-1083.159787""}, ""entryPx"": ""0.101605"", ""leverage"": {""type"": ""cross"", ""value"": 10}, ""liquidationPx"": ""0.694748631"", ""marginUsed"": ""9998.298132"", ""maxLeverage"": 10, ""positionValue"": ""99982.98132"", ""returnOnEquity"": ""1.6332902766"", ""szi"": ""-1176132.0"", ""unrealizedPnl"": ""19517.975""}, ""previous"": {}}"
