wallet,source,display_name,account_value,active_24h,is_hft,fills_per_min,snapshot_rank,pnl,roi,volume,roi_pct
0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,30440916.212245,True,False,0.0,33116.0,7300929.545137,0.2872126261,0.0,28.721262609999997
0x1e8fa79fc581a496513c1d90207e88f289aa158d,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,30859125.026687,False,False,0.0,20103.0,7274807.261017,0.3084595168,0.0,30.84595168
0xfe7409d80806b7477b55837f741f726809a0785b,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,30863748.24996,False,False,0.0,38121.0,7234622.82158,0.3061739565,0.0,30.617395650000002
0x3e71175af4d2a685411d4bb3c9550b525b2fb9eb,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,31107931.07496,False,False,0.0,22663.0,7234179.029225,0.3030181019,0.0,30.30181019
0xf5629393e446a103a4be1c49a956255e7c87c1d3,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,17424274.884448,True,False,0.0,544.0,7218988.417641,0.7073773076,74550226.14,70.73773075999999
0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,17856467.495843,True,False,1.8,430.0,7156253.631332,0.6687953832,94544519.25,66.87953832
0x632b0a6bb6b6184b97f61a6c773077cab99d1838,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,0.317943,True,False,0.0,1146.0,7030356.45248,0.4395642013,33377936.23,43.95642013
0x156115e100141e9330620c253225cc5ee598a31a,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,29959204.45588,True,False,0.0,3928.0,6983465.553679,0.3039495523,7099990.2,30.394955229999997
0xf02021e26e0bbfef8ffa2cc9cb64305a8ae465b4,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,30094115.785915,True,False,0.0,36997.0,6941640.026037,0.2998227964,0.0,29.982279639999998
0xe554b76acda9ff3836fb04935bdbbaf59854c270,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,16861012.165451,False,False,0.0,36175.0,6927002.56969,0.6973017796,0.0,69.73017795999999
0x6788a77eab0023851b1b7b4ad6b1cc0a79afbcf1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,29286210.683784,False,False,0.0,26012.0,6902162.841448,0.3083518625,0.0,30.835186250000003
0xff4cd3826ecee12acd4329aada4a2d3419fc463c,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,55646640.05757601,True,False,0.0,6.0,6828868.649076,0.1199253309,16182666558.89,11.99253309
0x14972b3f0140ad3e80f191d4b3f5728d7ee5a652,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,29191478.90742,False,False,0.0,19281.0,6751151.68014,0.3008490746,0.0,30.08490746
0x0cbf655b0d22ae71fba3a674b0e1c0c7e7f975af,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,6663907.60319,True,False,0.0,15608.0,6700670.292757,0.379453537,16494.23,37.9453537
0x8888888192a4a0593c13532ba48449fc24c3beda,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,28240161.83351,False,False,0.0,28668.0,6666155.651421,0.3086002193,0.0,30.86002193
0x4e5319deb1072b01439ee674db5c321d11fd96f8,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,27411188.746279,False,False,0.0,23943.0,6607876.066022,0.3176357616,0.0,31.76357616
0x7dacca323e44f168494c779bb5e7483c468ef410,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,36686760.13156201,True,False,0.0,3770.0,6596349.763940999,0.2192162168,7626256.01,21.92162168
0x53e655101ea361537124ef814ad4e654b54d0637,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,28009607.875023,False,False,0.0,24412.0,6588091.463514,0.3071762966,0.0,30.71762966
