timestamp,open,high,low,close,volume,funding,oi_btc,oi_usd,ret_1,ret_24h,ret_48h,range_24h,volatility_24h,funding_ma_24h,funding_z_30d,funding_prev,funding_prev2,oi_change_24h,oi_change_48h,oi_z_30d,ema_20,ema_50,ema_slope_24h,trend,h9_crowded_long_short,h9_crowded_short_long,funding_flip_short,funding_flip_long,flush_rebound_long,signal_score_short,signal_score_long,signal
2026-05-24 12:00:00,77320.06,77325.72,76195.36,76371.59,1982.25663,6.29e-05,100614.352,7689773817.5264,-0.012266803724673814,0.011276350635593069,-0.005456397717480743,0.028809611880954655,0.007938959504410217,7.591666666666666e-05,0.9447729588377899,6.29e-05,9.044e-05,-0.03508648199194042,-0.03151849810138285,-1.0482029671598196,76567.2115532833,77297.36805469247,0.00132003781387513,sideway,False,False,False,False,False,0,0,hold
2026-05-24 16:00:00,76371.59,76799.99,76371.59,76773.34,882.04437,6.265e-05,100060.269,7668157131.432365,0.005260464002386334,0.010395553242186217,0.012033940219698058,0.020923338539119873,0.007852953950636687,7.395666666666666e-05,0.9239959366700303,6.29e-05,6.29e-05,-0.04317100233382065,-0.039066093453750006,-1.2732602027470385,76586.84283392299,77276.81793490061,0.0021794318340473406,sideway,False,False,False,False,False,0,0,hold
2026-05-24 20:00:00,76773.33,77225.97,76108.0,77064.96,1918.0815,6.265e-05,99329.852,7625671933.8624,0.0037984539945767892,0.0040774176467823775,0.020194203032850355,0.018856756188573964,0.0068692363604981425,7.199666666666666e-05,0.912013435449099,6.265e-05,6.29e-05,-0.03652845855517162,-0.053989868200201574,-1.049819347660257,76632.3778021208,77268.50978059079,0.0023609020003989567,sideway,False,False,False,False,False,0,0,hold
2026-05-25 00:00:00,77064.96,77485.0,76914.25,77026.67,1368.4044,6.549e-05,99339.111,7655479184.0151,-0.0004968535635392346,0.0036048208469054988,0.018396852683181253,0.018856756188573964,0.006881838480517147,6.783833333333333e-05,0.9926069746089191,6.265e-05,6.265e-05,-0.034256823059936825,-0.057553146807827416,-0.9649991443079599,76669.92944001405,77259.02586762645,0.0024797882685099193,sideway,False,False,False,False,False,0,0,hold
2026-05-25 04:00:00,77026.68,77650.0,76990.78,77401.12,1348.52945,6.549e-05,100129.839,7748726800.208703,0.004861303234321213,0.007827214560835127,0.03741836144955535,0.020260682188468992,0.007096964577311903,6.368e-05,0.9792015898462456,6.549e-05,6.265e-05,-0.0229787130986282,-0.04840013119611486,-0.6090936380596698,76739.56663620319,77264.59818654307,0.0029909924080504524,up,False,False,False,False,False,0,0,hold
2026-05-25 08:00:00,77401.11,77699.97,77280.32,77357.5,1214.44703,3.527e-05,99486.117,7710297345.267229,-0.000563557736632192,0.00048422104173218017,0.034329594107446626,0.020917249172228924,0.0065835146907659075,5.9075000000000006e-05,-0.027100360613729467,6.549e-05,6.549e-05,-0.017892526752959714,-0.054683599877226596,-0.44671503165083465,76798.41743275528,77268.24139491393,0.0027499696813060304,up,False,False,False,False,False,0,0,hold
2026-05-25 12:00:00,77357.5,77905.52,77286.5,77628.82,1563.39696,3.527e-05,99512.567,7729787910.5755,0.0035073522282909053,0.016462011593578296,0.027923993644067835,0.023618016502864325,0.00260582620241851,5.4470000000000005e-05,-0.026921409897956775,3.527e-05,6.549e-05,-0.010950574923943246,-0.04565283976601342,-0.22745303948080847,76877.5033915405,77282.38173236829,0.0040525419688459685,up,False,False,False,False,False,0,0,hold
2026-05-25 16:00:00,77628.82,77807.29,77343.61,77441.86,1121.16576,1.426e-05,99866.093,7740809239.183153,-0.0024083838965993642,0.008707710254627576,0.01919378496238333,0.023618016502864325,0.0029704108634639142,4.640500000000001e-05,-0.7288842464257886,3.527e-05,3.527e-05,-0.0019405904255564987,-0.045027815525586545,0.0564687425165986,76931.25163996521,77288.63578207933,0.004496970932579947,up,False,False,False,False,False,0,0,hold
2026-05-25 20:00:00,77441.85,77500.0,77019.82,77322.01,1056.37837,1.426e-05,99852.244,7697080273.0668,-0.0015476126219076125,0.003335497741126403,0.0074265156052590875,0.012887988896725933,0.002926456561051809,3.834e-05,-0.7216799902677767,1.426e-05,3.527e-05,0.005259164183593068,-0.031461403532493715,0.28317573453813194,76968.46672187328,77289.94457493897,0.004385730018978684,up,False,False,False,False,False,0,0,hold
2026-05-26 00:00:00,77322.01,77345.0,76475.59,76664.01,2145.81269,8.058e-05,99758.0,7644535346.4,-0.008509866724882076,-0.004708239366962186,-0.0011203908794789053,0.01869786163140441,0.004759079317261571,4.085500000000001e-05,1.4992141542240278,1.426e-05,1.426e-05,0.004216758090375805,-0.030184517705349467,0.24799551544109588,76939.47084359963,77265.3981210198,0.003515607821140243,sideway,False,False,False,False,False,0,0,hold
2026-05-26 04:00:00,76664.0,77059.74,76603.73,76730.84,2043.2043,8.058e-05,99069.068,7615429350.2532,0.0008717258593700095,-0.008659823010312984,-0.000900390742238466,0.01869786163140441,0.004037842668718457,4.3370000000000007e-05,1.4688020924471608,8.058e-05,1.426e-05,-0.010593954914878134,-0.03332923256293763,-0.2274455731626958,76919.60123944728,77244.43505745039,0.002346046650192557,sideway,False,False,False,False,False,0,0,hold
2026-05-26 08:00:00,76730.84,77621.75,76586.94,77183.55,1896.99632,3.852e-05,98708.766,7640571773.9832,0.005899974508294381,-0.0022486507449180904,-0.0017655185471919799,0.01869786163140441,0.005053461207012524,4.391166666666667e-05,0.06238461140811078,8.058e-05,8.058e-05,-0.007813663086277622,-0.02556638366342745,-0.13635673251748226,76944.73921664277,77242.04740813862,0.0019052708217017766,sideway,False,False,False,False,False,0,0,hold
2026-05-26 12:00:00,77183.56,78080.0,76272.63,76518.1,4834.0846,3.852e-05,97219.84,7473999274.118854,-0.008621655780279514,-0.01430808815591944,0.0019183835245542014,0.023696180399181088,0.005592113955030858,4.445333333333334e-05,0.06200166111162797,3.852e-05,8.058e-05,-0.02303957247932309,-0.033737850838616024,-0.6275430006172114,76904.10691029584,77213.65731370181,0.00034605076363969367,sideway,False,False,False,False,False,0,0,hold
2026-05-26 16:00:00,76518.1,76710.01,75779.3,76052.0,4688.69854,5.776e-05,98698.342,7483288550.7716,-0.006091369231593591,-0.01794714124893182,-0.009395709500198857,0.03036053381332371,0.005793573077126006,5.1703333333333344e-05,0.7068128887954321,3.852e-05,3.852e-05,-0.01169316797043407,-0.013611066746182732,-0.2538317627003103,76822.95387122004,77168.1021249292,-0.0014077213932771615,down,False,False,False,False,False,0,0,hold
2026-05-26 20:00:00,76052.0,76180.0,75677.97,75930.01,1344.67984,5.776e-05,99180.25,7510890578.425,-0.0016040340819439836,-0.018002635989416205,-0.014727185999966919,0.03174014842100026,0.005790789733332193,5.895333333333334e-05,0.7004634633745696,5.776e-05,3.852e-05,-0.006729883807118142,-0.0015061131874031242,-0.08952651998779368,76737.91159777052,77119.54949257903,-0.0029954490965224956,down,False,False,False,False,False,0,0,hold
2026-05-27 00:00:00,75930.01,76104.02,75607.62,75683.0,2404.25109,0.0001,99712.863,7563310400.1267,-0.0032531274525051668,-0.012796226025745261,-0.01744421769758442,0.03270014318662606,0.005154859613265554,6.219e-05,2.0703481286736456,5.776e-05,5.776e-05,-0.00045246496521589297,0.003762385189857387,0.1181424765593488,76637.44382655428,77063.21421836024,-0.003925514612120207,down,False,False,False,False,False,0,0,hold
2026-05-27 04:00:00,75683.0,75980.0,75310.9,75977.17,2224.40852,0.0001,100591.795,7624908831.428227,0.003886870235059403,-0.009822256605036439,-0.01839702061158799,0.03676891392879389,0.005631316974763107,6.542666666666667e-05,2.007685692698678,0.0001,5.776e-05,0.015370357577200622,0.004613569787123906,0.6411453259278508,76574.56060497768,77020.62424901278,-0.004485730930865017,down,True,False,False,False,False,3,0,short
2026-05-27 08:00:00,75977.16,76071.41,75710.76,75769.18,1291.66875,8.948e-05,101083.438,7669042429.884025,-0.002737532866781023,-0.018324759615229058,-0.020532204375787844,0.03676891392879389,0.0042577158997527485,7.392e-05,1.6274231346699155,0.0001,0.0001,0.024057356770117,0.016055717603291386,0.9217175769447301,76497.8576902179,76971.54800395346,-0.005807824303187825,down,True,False,False,False,False,3,0,short
2026-05-27 12:00:00,75769.18,76174.15,74758.33,75326.01,5186.20338,8.948e-05,102980.772,7724951810.417799,-0.005848948081528693,-0.015579189760331347,-0.029664369495762122,0.026106522176190916,0.0036403807711796435,8.241333333333335e-05,1.5937936221984437,8.948e-05,0.0001,0.05925675253117069,0.034851929807016235,2.035140703527349,76386.2531482924,76907.01710183764,-0.006733759519598759,down,True,False,False,False,False,4,0,short
2026-05-27 16:00:00,75326.02,75408.01,74663.45,75066.08,3165.53822,9.914e-05,102486.17,7686452501.383,-0.0034507336841549385,-0.012963761636774818,-0.030678240424493963,0.020311812540138474,0.0032764665369068844,8.931000000000001e-05,1.8549793898922362,8.948e-05,8.948e-05,0.03837782806929013,0.026235901708901332,1.3255041261473255,76260.52237226455,76834.82349000087,-0.007321138678139327,down,True,False,False,False,False,4,0,short
2026-05-27 20:00:00,75066.09,75415.81,74243.99,74449.3,2605.70487,9.914e-05,100980.063,7511187254.346337,-0.008216494054305246,-0.019500985183592,-0.03715255203531298,0.025997525186887138,0.004065858797183909,9.620666666666668e-05,1.8096033163057512,9.914e-05,8.948e-05,0.018146889123590526,0.011294878861209945,0.6576462116561279,76088.02500347745,76741.27354921652,-0.008468911659982536,down,False,False,False,False,False,0,0,hold
2026-05-28 00:00:00,74449.31,74590.77,73060.59,73258.01,5727.94403,0.0001,101297.192,7521985067.4672,-0.016001359314325447,-0.032041409563574486,-0.04442762647036069,0.04261613545688592,0.006597835600467641,9.620666666666668e-05,1.7926814141212324,9.914e-05,9.914e-05,0.015888912947971345,0.015429258806311186,0.5788615064089874,75818.49976505102,76604.67497865901,-0.010685952200554794,down,False,False,False,False,False,0,0,hold
2026-05-28 04:00:00,73258.0,73512.14,72728.85,73498.0,4799.6102,0.0001,104336.238,7634313835.3314,0.003275955762380267,-0.032630459913155496,-0.04213221176778459,0.047371847623054464,0.006428494319534665,9.620666666666668e-05,1.7519065070460023,0.0001,9.914e-05,0.037224139404212764,0.05316664531455961,1.2626005689095101,75597.4997874271,76482.84458733904,-0.012759600705917307,down,False,False,False,False,False,1,0,hold
2026-05-28 08:00:00,73498.0,73616.0,73193.13,73505.66,1994.38372,5.011e-05,104636.199,7677742357.778963,0.00010422052300751439,-0.029873888037325824,-0.047651215835498584,0.047371847623054464,0.006768131885234254,8.964500000000001e-05,0.23140017673923954,0.0001,0.0001,0.03514681603924075,0.06004971230214751,1.177631731835902,75398.27695052928,76366.09225058065,-0.014374006970775954,down,False,False,False,False,False,0,0,hold
2026-05-28 12:00:00,73505.65,73580.75,72582.82,72928.73,4632.38493,5.011e-05,106629.857,7783917789.088,-0.007848783345391519,-0.03182539470761825,-0.04690877060460219,0.03903113712032669,0.006865490192449158,8.308333333333334e-05,0.23009936489124325,5.011e-05,0.0001,0.035434624630702904,0.09679111794465012,1.1707483221816957,75163.08200285982,76231.29373095004,-0.016012974783014555,down,False,False,False,False,False,0,0,hold
2026-05-28 16:00:00,72928.73,73749.69,72741.4,73419.32,2524.28664,0.0001,106258.671,7823443414.5144,0.006726978517245685,-0.02193747162500015,-0.03461684110871499,0.03903113712032669,0.008494502397001844,8.322666666666667e-05,1.7271555305268596,5.011e-05,5.011e-05,0.03680985444182383,0.07660036477613774,1.1987287928726742,74997.00943115889,76121.02025130494,-0.016568375114686895,down,False,False,False,False,False,1,0,hold
2026-05-28 20:00:00,73419.31,73949.22,73241.48,73617.51,1595.41074,0.0001,106695.438,7836641217.0306,0.002699425709744796,-0.011172569789104858,-0.030455678854776957,0.027664259944708558,0.008492373947259125,8.337e-05,1.6915053038411507,0.0001,5.011e-05,0.05659904371420321,0.07577302940857678,1.799389147265651,74865.62853295328,76022.84337870475,-0.01606555657698172,down,True,False,False,False,False,4,0,short
2026-05-29 00:00:00,73617.52,73868.33,73189.11,73301.52,2123.30407,0.0001,106092.688,7766186337.7072,-0.004292321215428108,0.0005939282270976953,-0.03146651163405245,0.01882539146315887,0.005352298551476684,8.337e-05,1.6579806756942177,0.0001,0.0001,0.047340858175022316,0.06398196589741878,1.474598903374848,74716.66581552917,75916.12481483398,-0.014532521125269593,down,True,False,False,False,False,4,0,short
2026-05-29 04:00:00,73301.53,73939.19,73210.21,73528.56,2641.80699,0.0001,106013.307,7818969052.4622,0.0030973436840053825,0.00041579362703747513,-0.032228233823397234,0.01882539146315887,0.0053316311630804795,8.337e-05,1.626378425109977,0.0001,0.0001,0.016073696274155447,0.05389616518921847,0.4720147790369446,74603.51288071687,75822.4948220954,-0.013148409795366689,down,False,False,False,False,False,0,0,hold
2026-05-29 08:00:00,73528.55,73902.85,73341.85,73487.98,2197.79295,5.391e-05,105456.445,7761904985.421863,-0.0005518943931446252,-0.00024052569557242442,-0.03010722829519863,0.01882539146315887,0.00533778814776309,8.400333333333334e-05,0.26210924897741306,0.0001,0.0001,0.007839027103803797,0.04326135998658853,0.2064959055230684,74497.27165398192,75730.94522122892,-0.011949945449529764,down,False,False,False,False,False,0,0,hold
2026-05-29 12:00:00,73487.98,74200.0,72512.49,73808.26,4624.93207,5.391e-05,106750.766,7800064970.088,0.004358263759597136,0.012060130486297949,-0.020149082634272064,0.02327199079772324,0.0038911264828611182,8.463666666666666e-05,0.2607043081196626,5.391e-05,0.0001,0.0011339131778071998,0.036608717596329665,-0.009841268594965305,74431.65149645983,75655.54580078858,-0.009731246868937116,down,False,False,False,False,False,0,0,hold
2026-05-29 16:00:00,73808.25,74514.1,73187.25,73520.28,5596.86593,6.702e-05,104517.754,7665635179.8466,-0.003901731323838198,0.0013751148880156716,-0.020592523280821395,0.027603658349065086,0.00372816564963282,7.914e-05,0.6474707622313826,5.391e-05,5.391e-05,-0.01638376410711928,0.01982300636271228,-0.5741933169613924,74344.85421108271,75571.80988703216,-0.008695749670855957,down,False,False,False,False,False,0,0,hold
2026-05-29 20:00:00,73520.29,73844.0,73320.0,73460.78,1502.0394,6.702e-05,104252.321,7657144341.940932,-0.0008093005086488025,-0.0021289771957785364,-0.013277760838584118,0.027603658349065086,0.003534411870440785,7.364333333333333e-05,0.6429433099615217,6.702e-05,5.391e-05,-0.022898045556549507,0.03240499067622893,-0.7796753258568159,74260.65666717007,75489.02440126619,-0.008080769207953975,down,False,False,False,False,False,0,0,hold
2026-05-30 00:00:00,73460.78,73796.43,73408.62,73524.01,1539.64276,3.464e-05,104385.22,7698138573.428,0.0008607313998025834,0.0030352713013317434,0.003631002261732297,0.027603658349065086,0.0029650643633209557,6.275000000000001e-05,-0.3276508582933643,6.702e-05,6.702e-05,-0.01609411574151076,0.030484833182740312,-0.5538487498249987,74190.49984172531,75411.96501298124,-0.007042150075365128,down,False,False,False,False,False,0,0,hold
2026-05-30 04:00:00,73524.01,73709.91,73216.0,73548.6,1487.87007,3.464e-05,103843.651,7638023875.347082,0.0003344485699299238,0.00027254715718627587,0.0006884541075948825,0.027603658349065086,0.0026838842265640623,5.185666666666667e-05,-0.3259006349365143,3.464e-05,6.702e-05,-0.020465883589500744,-0.004721149712145101,-0.6917266780809004,74129.36652346575,75338.89187521726,-0.006355550012895783,down,False,False,False,False,False,0,0,hold
2026-05-30 08:00:00,73548.6,73680.75,73500.02,73602.02,1076.47863,4.732e-05,103661.601,7631090222.2554,0.0007263224588911488,0.001551818406221095,0.0013109194584470796,0.027603658349065086,0.0026774256948775,5.075833333333333e-05,0.057981729051939025,3.464e-05,3.464e-05,-0.01701976583792497,-0.009314157139824975,-0.5746281281846757,74079.14304504044,75270.77925265972,-0.005612670097283057,down,False,False,False,False,False,0,0,hold
2026-05-30 12:00:00,73602.01,74100.0,73594.4,73930.14,1485.09864,4.732e-05,104604.718,7730403725.3898,0.00445802982037713,0.0016513056939697623,0.013731351142409975,0.018129523926640356,0.002708090875343641,4.966e-05,0.0577067000153597,4.732e-05,3.464e-05,-0.020103349890716604,-0.018992232166268552,-0.6712979283407067,74064.95227884612,75218.20516432013,-0.004926657010037694,down,False,False,False,False,False,0,0,hold
2026-05-30 16:00:00,73930.13,74143.76,73811.3,74016.65,836.20775,6.214e-05,103779.161,7680446635.6236,0.0011701587471630859,0.0067514704786215685,0.008135869414208408,0.012671547202797173,0.0017723647142556974,4.8846666666666674e-05,0.5080437251321542,4.732e-05,4.732e-05,-0.007066675007195489,-0.02333466037797527,-0.23918979875574173,74060.35206181316,75171.08535395464,-0.0038267900621848927,down,False,False,False,False,False,0,0,hold
2026-05-30 20:00:00,74016.64,74054.0,73781.3,73884.38,1090.11124,6.214e-05,103755.836,7662337361.8492,-0.001787030350603458,0.0057663422577327594,0.0036250886507844804,0.012671547202797173,0.0020140669269128526,4.803333333333333e-05,0.5050720173904323,6.214e-05,4.732e-05,-0.004762340015432409,-0.027551337293352685,-0.1618486786798706,74043.59281783096,75120.62632046622,-0.002922999325362552,down,False,False,False,False,False,0,0,hold
2026-05-31 00:00:00,73884.38,74275.66,73858.56,74150.64,1099.56261,4.432e-05,104329.274,7726719928.7866,0.0036037387063407866,0.008522794118547283,0.011583934412274122,0.014473065996503554,0.002280586786427963,4.964666666666667e-05,-0.04372661277111289,6.214e-05,6.214e-05,-0.0005359571019728504,-0.01662144708785196,-0.02071266667958558,74053.78778756133,75082.58764123225,-0.0018427164455776524,down,False,False,False,False,False,0,0,hold
2026-05-31 04:00:00,74150.64,74221.33,73836.0,73871.24,869.39106,4.432e-05,104840.541,7760710296.598501,-0.00376800523906462,0.004386759231310933,0.004660501987255206,0.010552922298524559,0.003127866264449094,5.126e-05,-0.043527050406730765,4.432e-05,6.214e-05,0.009599912853603287,-0.011062441434828596,0.317511647848685,74036.40228398406,75035.08381216433,-0.0012540811265703278,down,False,False,False,False,False,0,0,hold
2026-05-31 08:00:00,73871.25,74024.0,73699.2,73937.79,1250.59286,5.663e-05,105183.704,7770067471.6656,0.000900891876188803,0.0045619671851395704,0.006120864936007164,0.009256954333481948,0.0031285938516755897,5.281166666666667e-05,0.3375656655918793,4.432e-05,4.432e-05,0.014683383097662261,-0.0025862904822935295,0.48585386450870205,74027.01063789034,74992.05268227553,-0.0007037393388635849,down,False,False,False,False,False,0,0,hold
2026-05-31 12:00:00,73937.63,74023.99,73483.05,73655.21,1349.33176,5.663e-05,104749.593,7706448506.9286,-0.003821861594726972,-0.003718781000549898,-0.0020736161508209117,0.010786296975969334,0.002996047737935027,5.4363333333333335e-05,0.335881604571064,5.663e-05,4.432e-05,0.0013849757713604305,-0.01874621677187782,0.036053145795779465,73991.60105332936,74939.62747904904,-0.0009903635020326318,down,False,False,False,False,False,0,0,hold
2026-05-31 16:00:00,73655.2,73734.0,73400.0,73563.42,985.40321,5.988e-05,104905.289,7718270261.2993,-0.0012462119108751502,-0.006123351975535152,0.0005867768729934664,0.01192997275204366,0.0028674118440155344,5.398666666666667e-05,0.4354545110249881,5.663e-05,5.663e-05,0.010851195838825545,0.003707838957197618,0.3557695356983922,73950.82190539323,74885.65855830202,-0.0014789310794595112,down,False,False,False,False,False,0,0,hold
2026-05-31 20:00:00,73563.41,74198.0,73500.0,73674.39,1432.17557,5.988e-05,104961.426,7758601663.9236,0.0015084943032828146,-0.0028421433596654833,0.002907810126709709,0.01192997275204366,0.0030034463363055545,5.361e-05,0.4331741555076163,5.988e-05,5.663e-05,0.0116194909749463,0.006801814992684951,0.3799473749614543,73924.49505726054,74838.15783052547,-0.0016084816530098633,down,False,False,False,False,False,0,0,hold
2026-06-01 00:00:00,73674.39,74092.0,73222.0,73769.06,1797.97503,5.703e-05,104894.245,7737712792.066,0.001284978402942949,-0.005146010877316809,0.003332924849991148,0.013647947338231603,0.0024774850272648134,5.572833333333333e-05,0.3414970179022164,5.988e-05,5.988e-05,0.005415268201712786,0.004876408748288208,0.16663056918127483,73909.69171847383,74796.23242540682,-0.0019458298271100016,down,False,False,False,False,False,0,0,hold
2026-06-01 04:00:00,73769.06,73841.37,72704.0,72818.0,2313.7758,5.703e-05,105025.253,7678028658.4445,-0.012892396893765423,-0.014257781512805323,-0.009933567736163607,0.02054907570422526,0.005535189295961997,5.7846666666666676e-05,0.3398482897648458,5.703e-05,5.988e-05,0.0017618375319143897,0.011378663872286143,0.040723346116338266,73805.72107861917,74718.65468323401,-0.003115780862501416,down,False,False,False,False,False,0,0,hold
2026-06-01 08:00:00,72818.0,73095.64,72290.0,72479.99,4064.81004,4.438e-05,106408.763,7738321908.1438,-0.004641846796121785,-0.019716575245216084,-0.015244554429348578,0.026393692073592545,0.005337577117260661,5.5805000000000005e-05,-0.06250926777668146,5.703e-05,5.703e-05,0.011646851683412951,0.026501249966224272,0.38048445951503745,73679.46097589354,74630.86391134249,-0.004694903373808734,down,False,False,False,False,False,0,0,hold
2026-06-01 12:00:00,72480.0,72610.0,71066.33,71129.62,8608.45364,4.438e-05,106013.543,7584198264.8657,-0.01863093524157511,-0.03428935984297665,-0.03788062622362143,0.0440668597914089,0.008253711649840801,5.376333333333334e-05,-0.06224282543274222,4.438e-05,5.703e-05,0.012066395331961077,0.013468082768503864,0.3930000996188388,73436.61897818939,74493.56022854474,-0.007500609085887566,down,False,False,False,False,False,0,0,hold
2026-06-01 16:00:00,71129.62,71800.73,70686.68,71595.24,4920.23395,0.0001,105168.201,7516371325.47,0.006546077428784436,-0.026754873549924563,-0.03271439601765269,0.04967442239471431,0.00960952147469031,6.0450000000000006e-05,1.694810195886658,4.438e-05,4.438e-05,0.00250618441173156,0.013384575348417194,0.059633362487298,73261.24955169516,74379.90061173907,-0.009324742253443152,down,False,False,False,False,False,0,0,hold
2026-06-01 20:00:00,71595.24,71690.0,70840.9,71408.9,2215.84338,0.0001,105024.235,7496272811.901,-0.0026026869942752384,-0.030750034034893292,-0.03350478138951707,0.048174847085759476,0.009237253881017192,6.713666666666667e-05,1.6675592743473415,0.0001,4.438e-05,0.0005984007877330999,0.01222484487523201,-0.007107301449183229,73084.83530867657,74263.39078382774,-0.011358342697283086,down,False,False,False,False,False,0,0,hold
2026-06-02 00:00:00,71408.9,71408.9,70111.0,70953.69,3525.64758,0.0001,105748.907,7487794582.6211,-0.006374695591165658,-0.03816464517780216,-0.043114260375905045,0.05320662948752686,0.00868162208154567,7.429833333333335e-05,1.641584617266639,0.0001,0.0001,0.008147844526646963,0.013607235491737368,0.25710792607692334,72881.86908880262,74133.59859622666,-0.013906466199131828,down,False,False,False,False,False,0,0,hold
2026-06-02 04:00:00,70953.7,71048.0,69733.0,70118.42,4217.43297,0.0001,105731.096,7409428771.545697,-0.011772044554694827,-0.037072976461863805,-0.05080217957624655,0.04822164541895524,0.008525545542825821,8.146e-05,1.6167895931240286,0.0001,0.0001,0.006720697925859831,0.00849437623562066,0.20579356072825267,72618.68346129761,73976.1406120609,-0.016083273762166894,down,False,False,False,False,False,0,0,hold
2026-06-02 08:00:00,70118.42,70172.0,69324.65,69461.72,3766.33037,5.99e-05,106179.842,7393231585.738785,-0.00936558467803461,-0.041642803758665026,-0.060538325530151704,0.04739079101012411,0.00856579217232213,8.404666666666666e-05,0.36605257098862676,0.0001,0.0001,-0.0021513359759666173,0.009470459416413002,-0.10827095344337233,72318.02027450736,73799.10450962714,-0.018477886284097744,down,False,False,False,False,False,0,0,hold
2026-06-02 12:00:00,69461.73,69548.13,67076.0,67304.28,9534.68154,5.99e-05,109555.668,7449500579.2632,-0.031059409412839245,-0.05377984586449358,-0.08622512922032277,0.0704384578686863,0.012520926359592378,8.663333333333333e-05,0.36437370583825585,5.99e-05,0.0001,0.03341200472849026,0.045881562518338415,1.1464664209859012,71840.52120074476,73544.40550924961,-0.021734358139754217,down,False,False,False,False,False,0,0,hold
2026-06-02 16:00:00,67304.29,68146.3,66432.0,67315.14,5955.1383,8.345e-05,110622.196,7446888738.0273485,0.00016135675175488196,-0.05978190728880861,-0.08493732346864791,0.07914860308285165,0.011117432638699536,8.3875e-05,1.0933608616078716,5.99e-05,5.99e-05,0.05185973467398197,0.054495889144349885,1.7703827300469077,71409.53251495954,73300.12058731826,-0.025275531717882993,down,False,False,False,False,False,0,0,hold
2026-06-02 20:00:00,67315.14,67923.24,66193.0,66760.83,5858.9651,8.345e-05,106962.0,7096575725.4,-0.008234551692234415,-0.06509090603552203,-0.09383939249446105,0.07879836236460047,0.010575395781854464,8.111666666666667e-05,1.0838019760008293,8.345e-05,5.99e-05,0.018450646177046615,0.01906008784598634,0.5902684700192666,70966.79894210625,73043.67781918813,-0.028980517745230028,down,False,False,False,False,False,0,0,hold
2026-06-03 00:00:00,66760.84,67204.15,65426.34,65849.9,5876.92165,7.165e-05,108434.721,7221252587.182331,-0.013644677575159081,-0.07193128363021017,-0.10735069689108145,0.08592349808960731,0.010338512570082756,7.639166666666666e-05,0.7099397019268412,8.345e-05,8.345e-05,0.025398030827874063,0.03375281456098955,0.8297598615722047,70479.47523333423,72761.56888510233,-0.0329628463910715,down,False,False,False,False,False,0,0,hold
2026-06-03 04:00:00,65849.9,67516.0,65834.0,67220.03,5699.32885,7.165e-05,106346.794,7119843415.5442,0.02080686531034992,-0.041335643330240424,-0.07687618445988631,0.07253439516867366,0.017056144562334445,7.166666666666667e-05,0.70575118904217,7.165e-05,8.345e-05,0.005823244279998585,0.012583078471612996,0.1369059665150022,70169.05187777859,72544.25363470617,-0.033732800799460394,down,False,False,False,False,False,0,0,hold
2026-06-03 08:00:00,67220.03,67476.69,66656.48,67067.37,3840.69634,5.229e-05,107739.315,7246546326.9,-0.002271049269094383,-0.03447006495088234,-0.07467743855924935,0.06299893895944675,0.01709601314879717,7.039833333333333e-05,0.09656895793177685,7.165e-05,7.165e-05,0.014687090982862916,0.01250415813968253,0.449454527177721,69873.65360370444,72329.47388432553,-0.0338002431693305,down,False,False,False,False,False,0,0,hold
2026-06-03 12:00:00,67067.37,67244.62,66076.0,66076.01,4537.71513,5.229e-05,108976.171,7284076245.811,-0.01478155472624021,-0.01824950805505987,-0.07104789818924939,0.041572858882217956,0.013090507131196036,6.913e-05,0.09619336289564366,5.229e-05,7.165e-05,-0.005289520940167214,0.027945750289658733,-0.26115794098366285,69511.9732604945,72084.24000650884,-0.03241273728713023,down,False,False,False,False,False,0,0,hold
2026-06-03 16:00:00,66076.01,66373.18,65251.0,65462.0,4242.73831,0.0001,105243.594,6947191152.532698,-0.00929247997873961,-0.02752931955574922,-0.08566547161515214,0.04095324209590667,0.013203233283041026,7.188833333333333e-05,1.586276200002385,5.229e-05,5.229e-05,-0.04862136347392709,0.0007168801908097322,-1.7801209720514015,69126.26152139979,71824.54431997909,-0.031974316497330846,down,False,False,False,False,False,0,0,hold
2026-06-03 20:00:00,65461.99,65860.0,64092.49,64142.75,5940.90622,0.0001,104294.821,6766960870.943,-0.02015291314044787,-0.039215809629688625,-0.1017541230854977,0.05341515051139378,0.014678969110223277,7.464666666666667e-05,1.5651808041968822,0.0001,5.229e-05,-0.024935762233316505,-0.006945196982391821,-0.9335758813542985,68651.64137650457,71523.29748390148,-0.03262310827194492,down,False,False,False,False,False,0,0,hold
2026-06-04 00:00:00,64142.75,64540.3,61383.56,64363.49,16957.23407,2.705e-05,101614.443,6420457773.7335,0.0034413865947438005,-0.02257269942703022,-0.09288029981245516,0.099903622403132,0.014686063978248084,6.721333333333333e-05,-0.7156435779488893,0.0001,0.0001,-0.06289754736400355,-0.03909699038307801,-2.224929772762716,68243.24600731366,71242.52071982692,-0.03172880074116835,down,False,False,False,False,False,0,0,hold
2026-06-04 04:00:00,64363.49,64764.32,63492.89,63603.15,5000.68767,2.705e-05,100534.539,6433793593.108362,-0.01181321895378884,-0.05380658116338233,-0.09291809484583358,0.09926322292157708,0.008552828418452578,5.978000000000001e-05,-0.7115893843911385,2.705e-05,0.0001,-0.05465378674226884,-0.04914880481329731,-1.9016475319202066,67801.33210185522,70942.93755434352,-0.0337430777894433,down,False,False,False,False,False,0,0,hold
